50,100,150,200
"[6.213132000004407, 9.218187199963722, 5.0650814000400715, 10.275126499996986, 11.312273300020024, 8.221734800026752, 9.639161799976137, 12.534424800018314, 13.461330700025428, 11.322091399983037, 10.370869899983518, 13.836569699982647, 2.9169573999824934, 14.783964400005061, 7.262903299997561, 14.658391400007531, 9.464476399996784, 15.838399400003254, 17.391181199986022, 8.310040100011975, 4.289056700014044, 10.546260399976745, 9.80163999996148, 8.211191800015513, 6.746880399994552, 10.875757000001613, 8.4259845999768, 10.774057000002358, 12.32681469997624, 13.134078499977477, 11.670149200013839, 3.026546400040388, 8.357108600030188, 12.723608700034674, 6.128716200008057, 11.055513400002383, 6.344384399999399, 11.597265299991705, 10.978768899978604, 9.032454399974085, 16.02803549997043, 14.701834700012114, 10.382581099984236, 12.917021000001114]","[31.07937699998729, 30.666999400011264, 32.319801300007384, 47.58777189999819, 62.435930699983146, 69.55329959996743, 65.63824100000784, 19.327896500006318, 75.70827459997963, 82.36920229997486, 81.06530980003299, 97.35584309999831, 101.91573739994783, 103.98403980000876, 63.584782399993856, 93.36574889998883, 82.13124249997782, 121.76377209997736, 62.09895760001382, 54.26256679999642, 100.36128220002865, 133.5579784999718, 69.34941359999357, 68.28824399999576, 60.54019550001249, 63.87941430002684, 89.55821260000812]","[227.7882167000207, 238.97629830002552, 278.7989649999654, 221.5169706000015, 291.6950314999558, 266.62833300000057, 291.84305729996413, 349.36520529998234, 328.85240350000095, 369.0426477000001, 264.21184189995984, 319.53742259996943, 384.5737161000143, 376.8531497999793, 407.2687548000249]","[422.4581912000431, 424.6443280999665, 275.8905354999588, 387.4111517999554, 338.9279532000073, 498.390306199959, 387.2663509999984, 623.5844026999548, 504.6518635000102, 591.4632501999731, 572.9729156999965, 782.660023799981, 524.2583422999596]"
