2,4,6,8
"[23.59449549999954, 28.776955799999996, 29.843352300000333, 33.13331300000027, 38.52418399999988, 38.891376199999286, 38.96131770000102, 22.57811319999928, 52.26642130000073, 55.2741031000005, 55.76076169999942, 55.284422099999574, 58.40389649999997, 57.844336200001635, 60.71504400000049, 23.324462600001425, 27.541162100000292, 45.26545619999888, 70.94560769999953, 45.65482239999983, 82.29535539999961, 29.515656200001104, 40.8111861999987, 35.67468999999983, 31.087975799999185, 44.51462429999992, 62.189501500000915, 45.63529419999941, 33.97799599999962, 73.11097399999926, 21.589675299999726, 66.70335089999935, 63.41623400000026, 52.78007720000096, 59.60886509999909, 74.95493819999865, 13.900931299998774, 60.45734099999936, 43.75297689999934, 47.09765210000114, 64.69113949999883, 54.66523599999891, 62.61201120000078, 38.977718000000095, 80.2947992999998, 64.94952139999987, 74.07011740000053, 39.57423910000034, 69.6427461000003, 42.10921690000032, 65.59054539999852, 65.93259260000013, 72.55657579999934, 56.27382719999878, 31.17623950000052, 28.70050909999918, 25.103922899999816, 46.14177960000052, 49.77029860000039, 70.28461479999896, 25.34460290000061, 37.62375170000087, 31.275636100001066, 74.10531730000002, 73.88891140000123, 14.097289399998772, 79.94323110000005, 52.17361700000038, 62.13653720000002, 21.041039400000955, 65.04995469999994, 50.2020107999997, 32.17169650000142, 92.49354910000147, 55.80684509999992, 14.051187900000514, 62.291000900000654, 50.64394840000023, 39.77722899999935, 64.4240260000006, 43.39486500000021, 49.87504769999941, 49.38639370000055, 40.92958510000062, 59.98250310000003, 44.673186500000156, 52.3168325000006, 25.50259299999925, 72.07803220000096, 43.95604640000056, 14.808304500000304, 18.937190000000555, 77.4623972999998, 79.25402269999904, 38.234116699999504, 43.14877720000004, 15.711169800000789, 72.21896109999943, 48.33181859999968, 68.0094124999996]","[13.409377800000584, 13.829076899999563, 21.696168899999975, 26.215650100000857, 36.059029300000475, 36.36525100000108, 38.29144350000024, 44.70407630000045, 45.302756499999305, 18.01738690000093, 47.36260800000127, 51.82057379999969, 18.798547500000495, 65.91309430000001, 74.77070380000077, 62.43660849999833, 58.68729330000133, 33.42441040000085, 47.17033679999986, 84.5028506000017, 84.37988250000126, 100.39620640000066, 104.11642390000088, 60.43182750000051, 25.779082400000334, 32.29144820000147, 25.93960060000063, 71.3495520000015, 60.22886280000057, 71.58487090000017, 36.82246010000017, 37.570601100000204, 16.67568890000075, 92.85143749999952, 23.55843190000087, 65.04042819999995, 71.07535930000086, 34.688520300000164, 47.51074020000124, 33.591225100000884, 23.174103600000308, 56.088786599999366, 87.38054079999893, 55.519067900000664, 27.4686602999991, 18.123032599998623, 25.459535399999368, 79.64891929999976, 63.51079639999989, 72.53195469999991, 77.30469500000072, 59.73182999999881, 59.60477069999979, 11.492503800000122, 52.62684050000098, 20.615563800000018, 76.63427880000017, 93.19302599999901, 88.0250689000004, 37.493095099998754, 53.839008200000535, 56.48176550000062, 54.52677559999938, 44.009130299999015, 84.91008000000147, 56.91221940000105, 37.59488770000098, 66.38482179999846, 30.510312300000805, 31.854839999999967, 61.51956699999937, 67.9100197000007, 16.378334099999847, 21.292577599999277, 51.90745359999892, 60.77355720000014, 40.30067869999948, 70.59969779999847, 50.387936700000864, 102.24745639999855, 72.62202369999977, 53.21923160000006, 86.74826669999857, 44.247166500001185, 107.77356229999896, 40.67630740000095, 41.694075400000656, 60.05859729999975, 101.35476030000063, 24.344965700000103, 44.2138730000006, 79.73116420000042, 80.61849259999872, 33.48516930000005, 80.17977240000073, 45.31992299999911, 15.141920899999604, 39.00432069999988, 56.19763359999888, 77.54683139999906]","[24.22864479999953, 28.071191900000485, 31.362402900000234, 32.64076810000006, 35.05372659999921, 38.386488400001326, 42.11310860000049, 42.82576329999938, 46.34275650000018, 53.74152940000022, 33.7068177000001, 67.6361334000012, 27.20114889999968, 48.96026729999903, 77.88103469999987, 43.37378620000163, 48.8637620999998, 81.26170140000067, 12.566244799998458, 91.11138240000037, 42.10163260000081, 97.75490660000105, 65.93813410000075, 105.14052290000109, 31.623024700000315, 43.84801100000004, 85.67413950000082, 128.48139430000083, 129.76218770000014, 117.3071858000003, 168.95343700000012, 80.32736590000059, 105.76636559999861, 181.3856778999998, 161.8707022000017, 148.11633190000066, 180.02488380000068, 121.4906405999991, 156.2279974999983, 200.68883450000067, 83.94144109999979, 191.5735423999995, 95.89362370000163, 218.20623560000058, 120.79980219999925, 154.87833580000006, 135.8515172999996, 89.18101209999986, 159.89916509999966, 40.08167219999996, 141.97288619999927, 133.00586589999875, 291.3889579000006, 150.21376090000012, 94.188055300001, 89.44134419999864, 166.70305960000042, 187.8777040999994, 177.79599710000002, 182.18633240000054, 230.0997951999998, 170.0368135000008, 142.64806580000004, 37.738162400000874, 197.4817447000005, 131.8410318999995, 156.9763141000003, 100.10644160000084, 41.38611700000001, 154.19074079999882, 67.65036650000002, 174.64873779999834, 187.56589069999973, 251.42694590000065, 108.60307979999925, 49.08360200000061, 39.526218200000585, 141.17837179999879, 72.51512679999905, 157.6205262000003, 68.68132709999918, 113.77034160000039, 33.6370650000008, 91.35272530000111, 87.35997090000092, 144.00375440000062, 28.383237999998528, 63.439753600001495, 98.70157109999855, 96.05214069999965, 140.95324809999875, 135.7720515000001, 62.34798579999915, 158.1151031999998, 74.51216169999861, 184.79008050000084, 105.39766229999987, 136.29947919999904, 118.58145759999934, 110.62773030000062]","[56.651241699999446, 59.30470740000055, 74.12612160000026, 84.47915280000052, 89.07154829999854, 98.99278220000087, 93.68338040000162, 89.40146559999994, 101.56167590000041, 106.04882250000082, 121.23717310000029, 127.80382379999901, 135.85755040000004, 133.66677720000007, 129.75839439999982, 75.59567900000002, 141.15772619999916, 124.90693409999949, 129.82134250000126, 120.78018770000017, 148.11620720000064, 141.99846570000045, 120.86675540000033, 137.8149114000007, 162.34826710000016, 148.44885649999924, 72.3396173000001, 188.9641914999993, 174.1100521999997, 188.2297620999998, 242.50992100000076, 258.3632195000009, 215.46075759999985, 234.07138380000106, 141.10330780000004, 150.52518190000046, 100.92826760000025, 102.76601640000081, 109.46229250000033, 92.01431830000001, 175.19534399999975, 247.2994966999995, 206.01480230000016, 290.67997959999957, 269.8581768999993, 181.35547659999975, 173.16555469999912, 180.0765322999996, 275.47566840000036, 254.35888709999927, 216.51004079999984, 248.26700769999843, 181.5399269999998, 221.15250930000002, 292.86880089999977, 165.22272590000102, 298.7152640000004, 273.09532559999934, 103.6493819999996, 125.16670979999981, 36.452894100000776, 52.77459280000039, 168.07695400000011, 322.8772565999989, 122.2901794999998, 227.93654349999997, 253.27490280000166, 115.8809743999991, 138.3057692000002, 187.24498519999906, 169.84330789999876, 239.90391759999875, 82.80126879999989, 172.2156550999989, 203.6020685000003, 108.46905969999898, 163.4630431000005, 134.6747351999984, 101.563055300001, 172.94413099999838, 230.3639091999994, 184.06235500000003, 215.56485600000087, 184.06247910000093]"
