2,4,6,8
"[11.904608249664307, 29.89477562904358, 116.33608174324036, 97.37373757362366, 49.04359197616577, 46.87347197532654, 23.463337898254395, 82.54344534873962, 51.92742133140564, 66.39097380638123]","[19.43677020072937, 96.54406785964966, 47.38978576660156, 55.72829723358154, 10.760155439376831, 46.95932579040527, 19.336390495300293, 40.637885332107544, 18.204471111297607, 15.852617263793945]","[110.57501816749573, 111.66445684432983, 96.61762547492981, 111.60358190536499, 166.27580523490906, 178.2818841934204, 83.26405572891235, 136.67700457572937, 67.61311745643616, 109.29263067245483]","[37.26699471473694, 74.8753731250763, 67.33085775375366, 29.320260763168335, 60.514111280441284, 58.309794425964355, 62.6959011554718, 55.91763687133789, 47.20286011695862, 36.95739698410034]"
