50,100,150,200
"[14, 54, 62, 34, 92, 26, 48, 74, 56, 80]","[126, 56, 36, 46, 56, 84, 152, 116, 100, 96]","[248, 207, 85, 132, 216, 118, 190, 173, 121, 270]","[91, 251, 80, 158, 56, 216, 136, 84, 278, 220]"
