50,100,150,200
"[1.071183681488037, 3.930868148803711, 4.466233491897583, 2.446934461593628, 6.678653955459595, 1.8897778987884521, 3.4799726009368896, 5.35694432258606, 4.031877517700195, 5.821083307266235]","[35.64174509048462, 15.793239116668701, 10.286174535751343, 12.937468767166138, 15.824487447738647, 23.6728835105896, 42.892449617385864, 32.79840636253357, 28.192647218704224, 27.040249824523926]","[156.9384388923645, 130.85356664657593, 53.80197072029114, 83.40208387374878, 136.35623264312744, 74.45499467849731, 119.60790038108826, 109.90433120727539, 77.50169444084167, 174.19060277938843]","[108.66167879104614, 285.76066756248474, 92.61171698570251, 182.24640536308289, 66.94943237304688, 243.61312532424927, 156.37676429748535, 94.53868842124939, 320.30580472946167, 247.55476212501526]"
